Id;Codifarm;Nom;Municipi;Adreça;CP;Tipusdevia;Numerovia;Telefon;Nomabs
79205;F25007221;FOIX MAS, MARIA;TORA;DEL PATI;25750;CARRER;5;973473220;CALAF*
79206;F25007334;BERGA SABATE, VICTOR;TORREGROSSA;CANALEJAS;25141;CARRER;1;973170144;PLA D,URGELL
79207;F25007447;ENJUANES BRUALLA, MONTSERRAT;TREMP;PERESALL;25620;CARRER;12;973650138;TREMP
79208;F25007550;MARTINEZ BORRAS, NURIA;TREMP;SOLDEVILA;25620;CARRER;11;973650032;TREMP
79209;F25007704;PALA ARIÑO, DOLORS;VIELHA E MIJARAN;SENTIN;25530;CARRER;2;973642585;ARAN
79210;F25007817;TRULL BORRAS, JOAN;VILANOVA DE BELLPUIG;MAJOR;25264;CARRER;71;973321136;PLA D,URGELL
79211;F25007920;REDONDO VAHLE, MARIA;LLEIDA;AGER (LA BORDETA);25007;CARRER;23;973206992;LLEIDA 6 BORDETA MAGRANERS
79212;F25008031;GENE TORRELLES, MONTSERRAT;LLEIDA;BARÓ DE MAIALS;25002;CARRER;52;973269649;LLEIDA 4 BALAFIA PARDINYES
79213;F25008144;PALLARS SATUE, SILVIA;LLEIDA;SANT ANTONI;25002;CARRER;13;973278004;LLEIDA 1 CENTRE HISTORIC RAMBLA DE FERRAN
79214;F25008257;VOLTAS TRULLOLS, VICENTA;LLEIDA;CARMEN;25007;CARRER;23;973247141;LLEIDA 1 CENTRE HISTORIC RAMBLA DE FERRAN
79215;F25008360;DE VILLALONGA PIFARRE,FRANCISCO;LLEIDA;BOTERS;25002;CARRER;25;973267792;LLEIDA 3 EIXAMPLE
79216;F25008401;ARAGONES GUARRO,RAMON;LLEIDA;PAERIA;25007;PLAÇA;1;973243945;LLEIDA 1 CENTRE HISTORIC RAMBLA DE FERRAN
79217;F25008514;VILLALONGA PIFARRE, IGNACIO DE;LLEIDA;FERRAN;25007;RAMBLA;34;973238070;LLEIDA 1 CENTRE HISTORIC RAMBLA DE FERRAN
79218;F25008627;FREIXINET FONDEVILA, JOAN;LLEIDA;DE RONDA;25006;PASSEIG;70;973264867;LLEIDA 3 EIXAMPLE
79219;F25008730;MIARNAU PONS, MERCE;LLEIDA;DE L'EXERCIT;25002;PLAÇA;5;973260238;LLEIDA 2 PRIMER DE MAIG
79220;F25008842;BARIOS BAQUERO, ANTONIO/BARIOS BAQUERO,ROSALIA;LLEIDA;RIU EBRE;25001;CARRER;10;973266305;LLEIDA 5 CAPPONT
79221;F25009067;ARCAYA ABOS, CRISTINA;LLEIDA;DE LA SAL;25007;PLAÇA;2;973241996;LLEIDA 1 CENTRE HISTORIC RAMBLA DE FERRAN
79222;F25009109;FREIXENET TRESANCHEZ, JORDI MIQUEL;LLEIDA;MOSSEN REIG;25005;CARRER;14-16;973242163;LLEIDA 7 ONZE DE SETEMBRE
79223;F25009211;PEÑA ZALDIVAR, ELENA;LLEIDA;SANT JORDI (LOCALS A-3 i A-4);25001;PLAÇA;S/N;973199129;LLEIDA 6 BORDETA MAGRANERS
79224;F25009324;SAEZ PONS, GUILLEM;LLEIDA;DOCTOR TRUETA;25007;CARRER;12;973242035;LLEIDA 5 CAPPONT
79225;F25009437;ANADON SOLE, RAMON;LLEIDA;BALMES;25006;AVINGUDA;44;973231664;LLEIDA 3 EIXAMPLE
79226;F25009540;MARTI TORRES, MONTSERRAT;LLEIDA;PI  I MARGALL,;25007;CARRER;20;973237232;LLEIDA 1 CENTRE HISTORIC RAMBLA DE FERRAN
79227;F25009652;GARROS IGLESIAS, ESTHER;LLEIDA;PRAT DE LA RIBA;25004;AVINGUDA;53;973232112;LLEIDA 1 CENTRE HISTORIC RAMBLA DE FERRAN
79228;F25009765;PRAT MORELL, FRANCISCO J;LLEIDA;PERLLONGACIO C/BRUCH;25001;CARRER;30;973200694;LLEIDA 5 CAPPONT
79229;F25009807;ISANTA PANADES,JOSEP R/CRUSELLAS LOSA,ARIADNA;LLEIDA;ALCALDE PORQUERAS;25005;CARRER;76;973233359;LLEIDA 7 ONZE DE SETEMBRE
79230;F25009910;VILLALONGA PIFARRE, CARMEN DE;LLEIDA;HOSTAL DE LA BORDETA;25001;CARRER;2;973201892;LLEIDA 6 BORDETA MAGRANERS
79231;F25010023;PIQUE FARRE, MARIBEL;LLEIDA;PI I MARGALL;25004;CARRER;58;973232184;LLEIDA 1 CENTRE HISTORIC RAMBLA DE FERRAN
79232;F25010136;PEÑA SAEZ, LLUIS;LLEIDA;CORREGIDOR ESCOFET;25005;AVINGUDA;39;973230450;LLEIDA 4 BALAFIA PARDINYES
79233;F25010249;SALAFRANCA SURRIBAS, ANNA;LLEIDA;LLUIS COMPANYS;25000;CARRER;12;973268391;LLEIDA 2 PRIMER DE MAIG
79234;F25010351;RAZQUIN CARULLA, ANNA M.;LLEIDA;SANT MARTI;25006;CARRER;39;973231766;LLEIDA 3 EIXAMPLE
79235;F25010464;YEREGUI REÑE, JUAN;LLEIDA;CORREGIDOR ESCOFET;25005;CARRER;12;973268060;LLEIDA 4 BALAFIA PARDINYES
79236;F25010506;MANSO ABIZANDA, DANIEL/MANSO ABIZANDA, MERCE;LLEIDA;DE RONDA;25006;PASSEIG;43;973263428;LLEIDA 2 PRIMER DE MAIG
79237;F25010619;BADIA CLAVERA, MERCE;LLEIDA;PRAT DE LA RIBA;25004;AVINGUDA;91;973232917;LLEIDA 1 CENTRE HISTORIC RAMBLA DE FERRAN
79238;F25010721;GARRA TICO, MONTSERRAT;LLEIDA;ALCALDE COSTA;25002;CARRER;15;973266971;LLEIDA 2 PRIMER DE MAIG
79239;F25010834;PUIGPINOS LLURDA, ERMA;LLEIDA;UMBERT TORRES;25002;CARRER;23;973268586;LLEIDA 3 EIXAMPLE
79240;F25010947;MESTRE GORNE, ANTONI;LLEIDA;GARRIGUES;25001;AVINGUDA;34;973201198;LLEIDA 5 CAPPONT
79241;F25011059;MOLA MIARNAU, M. JOSEP;LLEIDA;VALLCALENT;25006;CARRER;45;973279007;LLEIDA 3 EIXAMPLE
79242;F25011161;BALDOMA CARROBE, MARIA;LLEIDA;ALCALDE RECASENS;25005;CARRER;21;973232637;LLEIDA 4 BALAFIA PARDINYES
79243;F25011203;TURMO BENDICHO, MARIA;LLEIDA;PRAT DE LA RIBA;25008;CARRER;30;973233327;LLEIDA 3 EIXAMPLE
79244;F25011316;ROCA TURULL, LEONOR;LLEIDA;MARIOLA;25003;CARRER;37;973262639;LLEIDA 2 PRIMER DE MAIG
79245;F25011429;MONTEGUT OLIVART,CECILIA/ROSINACH MONTEGUT,F.XAVIER;LLEIDA;DE RONDA;25006;PASSEIG;93;973268016;LLEIDA 3 EIXAMPLE
79246;F25011531;ISANTA SALVADO,IMMA/BENDICHO TORRESCASANA,ELENA;LLEIDA;DE RONDA;25008;PASSEIG;139;973233579;LLEIDA 7 ONZE DE SETEMBRE
79247;F25011644;GARCIA FERNANDEZ/ISANTA GARCIA;LLEIDA;PIUS XII;25003;AVINGUDA;7;973264820;LLEIDA 2 PRIMER DE MAIG
79248;F25011757;SIMO MAS, ROBERT;LLEIDA;PRINCEP DE VIANA;25008;CARRER;99;973233765;LLEIDA 7 ONZE DE SETEMBRE
79249;F25011860;SOLSONA FIGOLS, ROSER;LLEIDA;DE RONDA;25002;PASSEIG;16;973265227;LLEIDA 2 PRIMER DE MAIG
79250;F25011901;DELMAS DOMINGO,F. TERESA;LLEIDA;BALAFIA;25005;AVINGUDA;6-8;973241889;LLEIDA 4 BALAFIA PARDINYES
79251;F25012013;ROURE CAMPOS, YOLANDA;TORRES DE SEGRE;VINYES DE DALT;25170;CARRER;5;973796084;ALCARRAS
79252;F25012126;VENDRELL ROC, CAROL;ALMACELLES;MAJOR;25100;CARRER;74;973740268;ALMACELLES
79253;F25012239;ESCUE PALACIN, VANESSA;LLEIDA;JOAN XXIII;25001;PLAÇA;5;973202244;LLEIDA 6 BORDETA MAGRANERS
79254;F25012341;BONET PORQUERAS, ISABEL;SOSES;SINDICAT;25181;CARRER;36;973107484;ALCARRAS
79255;F25012454;PURGIMON FELIU, JOAN LLUIS;LA SEU D'URGELL;SANT JOAN  BAPTISTA DE LA SALLE;25700;CARRER;52;973351307;SEU D'URGELL,LA
79256;F25012567;PALA ARIÑO, M. EUGENIA;NAUT ARAN;"VAQUEIRA BERET EDIFICI""CAMPALIA""";25598;;3;973644462;ARAN
79257;F25012609;GOMA ROCA, NURIA;ROSSELLO;MAJOR;25124;CARRER;5;973730386;LLEIDA RURAL-1 NORD
79258;F25012711;CASAS PONS, DOLORS;SANT LLORENÇ DE MORUNYS;BERGA;25282;CARRETERA;23 BIS;973492279;SOLSONES*
79259;F25012824;SABANES ABELLANA, J. RAMON;VINAIXA;DE TARRAGONA;25440;CARRETERA;6;973175361;BORGES BLANQUES,LES*
79260;F25012937;DEL CAMPO ANDION, MARTA;LLEIDA;SANT PERE (EL SECÀ DE SANT PERE);25005;PLAÇA;1;973234411;LLEIDA 4 BALAFIA PARDINYES
79261;F25013049;CURCO RIBELLES,MA ANGELS;ARTESA DE LLEIDA;EUROPA;25150;CARRER;8;973167204;LLEIDA RURAL-2 SUD
79262;F25013151;BOBET GUIU,MAGDALENA;ALBATARREC;DOCTOR ROBERT;25171;CARRER;82 A;973720117;LLEIDA RURAL-2 SUD
79263;F25013264;FARRAS MINGUELL, MIQUEL;VERDU;RAMON TOMAS PELLISSO;25340;PASSEIG;3;973347047;TARREGA*
79264;F25013306;BORREGO VICENTE, M. PILAR;CORBINS;DE LA CREU;25137;CARRER;4;973190255;LLEIDA RURAL-1 NORD
79265;F25013419;BARRULL BECERRA, NURIA;GRANADELLA LA;DE LA POBLA;25177;CARRER;53;973110295;GRANADELLA,LA
79266;F25013521;TICO TICO, CECILIA;ALCOLETGE;MAJOR;25660;CARRER;60;973197000;LLEIDA RURAL-1 NORD
79267;F25013634;TOSQUELLA ANGRILL, M. DOLORS;SANT RAMON;SANT RAMON;25215;AVINGUDA;57;973524092;CERVERA*
79268;F25013747;LABRAÑA SALAS, JOSEP;GOLMES;CARRETERA;25241;;20;973602009;PLA D,URGELL
79269;F25013850;AGUSTI GARRIGO, JOANA;ISONA I CONCA DELLA;PORTAL;25650;PLAÇA;10;973664160;TREMP
79270;F25013962;OLIVA GISTAU, MONTSERRAT;LA GRANJA D'ESCARP;LLEIDA;25185;AVINGUDA;10;973780296;SEROS*
79271;F25014003;VERGOÑOS GILI, ALFONSO;BENAVENT DE SEGRIA;PORTELLA;25132;CARRER;1;973777245;LLEIDA RURAL-1 NORD
79272;F25014116;CASAÑAS TORRES, OLGA;MOLLERUSSA;CANAL;25280;AVINGUDA;9;973602365;PLA D,URGELL
79273;F25014229;VALIENTE BAUTISTA, MIGUEL;CASTELLDANS;CATALUNYA;25154;PLAÇA;8;973120223;BORGES BLANQUES,LES*
79274;F25014331;REGUE VIDAL, ROSA;MIRALCAMP;DELS PLANS;25242;CARRER;2;973602856;PLA D,URGELL
79275;F25014444;MASANA PAVON, MARTA;MAIALS;BARCELONETA;25179;CARRER;9;973130511;SEROS*
79276;F25014557;BORRAS BONETE, MONTSERRAT;MENARGUENS;MAJOR;25139;CARRER;36;973180519;BALAGUER*
79277;F25014660;RUIZ ROSELL, ANA CARMEN;PUIGVERD DE LLEIDA;MAJOR;25153;PLAÇA;12;973167337;LLEIDA RURAL-2 SUD
79278;F25014701;PONTON SIVILLA, FERNANDO LUIS;VILALLER;PROGRES, Bloc-4;25552;AVINGUDA;11;973698137;ALTA RIBAGORÇA
79279;F25014927;TRIBO ALCOBE, MONTSERRAT;CAMARASA;SANTA MARIA;25613;CARRER;8;973420200;BALAGUER*
79280;F25015039;YSAC ARMENGOL,M.CARME;VILANOVA DE LA BARCA;PUIGCERDA;25690;CARRETERA;S/N;973190307;LLEIDA RURAL-1 NORD
79281;F25015141;PUJOL BLANCH, CLIMENT;COLL DE NARGO;D'ISONA;25793;CARRETERA;S/N;973383386;ALT URGELL-SUD
79282;F25015254;BIFET GONZALEZ, SABRINA;TORREFARRERA;SANT SEBASTIA;25126;CARRER;S/N;973750345;LLEIDA RURAL-1 NORD
79283;F25015367;JOSA PONS, ROSA MA;AGER;JOAN ORO;25691;AVINGUDA;S/N;973455060;BALAGUER*
79284;F25015409;BLASCO VILA, ELEUTERI;SUDANELL;SANT PERE;25173;CARRER;5;973258072;LLEIDA RURAL-2 SUD
79285;F25015511;MEDA BALDOMA, MERCE;ALAMUS, ELS;RAVAL;25221;CARRER;12;973199129;PLA D,URGELL
79286;F25015624;AIGUABELLA ALENTA, JOSEP;VALLFOGONA DE BALAGUER;MAJOR;25680;CARRER;5;973432151;BALAGUER*
79287;F25015737;RUBIES PRAT, NURIA;OS DE BALAGUER;FONT VELLA;25610;CARRER;S/N;973438018;BALAGUER*
79288;F25015840;CAUS ESQUE, JOSEP MA;CASTELLNOU DE SEANA;MAJOR;25265;PLAÇA;1;973321259;PLA D,URGELL
79289;F25015952;PEREZ TORRES, ROSA MA.;CASTELLO DE FARFANYA;CATALUNYA;25136;AVINGUDA;12;973428070;BALAGUER*
79290;F25016064;GABAS CURIA, MIRIAM;MASSALCOREIG;NOU;25184;CARRER;8;973780280;SEROS*
79291;F25016106;ALUJA GINE, MONTSERRAT;ALBAGES L';POMPEU FABRA;25155;CARRER;20;973120488;BORGES BLANQUES,LES*
79292;F25016219;REÑE ESPINET, MONTSERRAT;POAL EL;8 DE MAIG;25143;RAMBLA;10;973565663;PLA D,URGELL
79293;F25016321;BARBERA SUBIRA, DOLORS;VILANOVA DE SEGRIA;CARLES VALLES;25133;CARRER;S/N;973777288;LLEIDA RURAL-1 NORD
79294;F25016434;ALFONSO GALAN, MARIA ENCINA;SARROCA DE LLEIDA;MESTRE COSTA;25175;PLAÇA;10;973126101;LLEIDA RURAL-2 SUD
79295;F25016547;TOTIME EBUERA, ERNESTINA;TARREGA;SANT PELEGRÍ;25300;CARRER;90;973311129;TARREGA*
79296;F25016650;ORRIT ROCAFORT, ASSUMPCIO;SENTERADA;FLAMISSELL;25514;AVINGUDA;17;973661758;POBLA DE SEGUR,LA
79297;F25016762;JAUSET BERROCAL, MA. JOSEP;TORRELAMEU;NOU;25138;CARRER;16;973190505;BALAGUER*
79298;F25016804;AUMEDES FARRE, TERESA;PENELLES;DEL MIG;25335;CARRER;12;973610582;BALAGUER*
79299;F25017029;MIRATS MARSIÑACH, MONTSERRAT;SENTIU DE SIO LA;BALAGUER;25617;CARRER;1;973425051;BALAGUER*
79300;F25017131;MORAN SITJA, MARIA JOSE;SIDAMON;CARRETERA;25222;CARRER;35;973717105;PLA D,URGELL
79301;F25017244;CAMPO BARRAU, M CRISTINA;VALL DE BOI, LA;CALDES DE BOI, ED.LA COMELLA;25527;CARRETERA;S/N;973694010;ALTA RIBAGORÇA
79302;F25017357;NIETO TORRENT, LAIA;PORTELLA LA;DE LA CREU;25174;PLAÇA;1;973186298;LLEIDA RURAL-1 NORD
79303;F25017460;ZALDIVAR GONZALEZ - MORENO, I.;LLEIDA;BARO DE MAIALS;25005;CARRER;20;973220947;LLEIDA 4 BALAFIA PARDINYES
79304;F25017501;BERNAUS DARBRA, JUDITH;VILA-SANA;CATALUNYA;25245;AVINGUDA;91;973711321;PLA D,URGELL
79305;F25017614;AIGUABELLA ALENTA, MA. GORETTI;FONDARELLA;PRESIDENT MACIA;25244;AVINGUDA;15 BIS;973711253;PLA D,URGELL
79306;F25017727;CATALA SENDRA, CARME;VIELHA E MIJARAN;PAS D'ARRO;25530;AVINGUDA;55;973642346;ARAN
79307;F25017830;VIÑAS FOLCH,EULALIA;LLAVORSI;VAL D'ARAN;25595;CARRETERA;27;973622218;PALLARS SOBIRA
79308;F25017942;ALONSO QUINTANILLA,ESPERANÇA;JUNCOSA;DE L'ESPORT;25165;PASSEIG;S/N;973128266;GRANADELLA,LA
79309;F25018054;COLLADO BAILLO, ADELAIDA;VILAGRASSA;TARREGA;25330;CARRER;15;973500397;TARREGA*
79310;F25018167;GRANELL MOLINS, ENRIQUETA;CUBELLS;DE PUIGCERDA;25737;CARRETERA;S/N;973459192;BALAGUER*
79311;F25018209;TEIXIDO SALVADO, CRISTINA;ESPLUGA CALBA L';PAU CASALS;25410;CARRER;9;973156282;BORGES BLANQUES,LES*
79312;F25018311;COLL SERRES, CARME;PREIXANA;CATALUNYA;25263;PLAÇA;3;973322296;BELLPUIG*
79313;F25018424;CESPEDES ALEU, MONICA;MONTOLIU DE LLEIDA;LA CREU;25172;CARRER;S/N;973720676;LLEIDA RURAL-2 SUD
79314;F25018640;VICENTE-FRANQUEIRA RODRIGUEZ, RAMON M;RIBERA D'URGELLET;DE LA SEU;25796;CARRETERA;S/N;973387387;SEU D'URGELL,LA
79315;F25018752;VIDAL SENSI, PILAR;RIALP;FLORA CADENA;25594;AVINGUDA;10;973621217;PALLARS SOBIRA
79316;F25018907;GALLEGO REÑE, LLORENÇ;ALGERRI;DE BALAGUER;25130;CARRETERA;22;973426189;ALFARRAS/ALMENAR
79317;F25019121;ARAGONES GUARRO , JOANA;LLEIDA;AGUSTI DURAN SANPERE;25001;CARRER;16;973212162;LLEIDA 5 CAPPONT
79318;F25019234;CABALLERO GOBERN, FRANCESC;MONTFERRER I CASTELLBO;DE LA TROBADA;25711;PLAÇA;S/N;973353806;SEU D'URGELL,LA
79319;F25019347;HIDALGO FERNANDEZ, RAFAEL;OLIUS;DE MANRESA (URB EL PI DE SANT JUST);25286;CARRETERA;24;973480466;SOLSONES*
79320;F25019450;PERUCHET CASAL, M. TERESA;LA SEU D'URGELL;JOAQUIN VIOLA LAFUERZA;25700;CARRER;16-18;973355550;SEU D'URGELL,LA
79321;F25019562;ALONSO BERDUN, ROSA;PRULLANS;PUIG;25727;CARRER;5;973511158;CERDANYA
79322;F25019604;RAMI BUL, SILVIA;LLEIDA;BARO DE MAIALS;25005;CARRER;93;973228237;LLEIDA 4 BALAFIA PARDINYES
79323;F25019820;CINCA CODINA, ROSA;GUISSONA;GENERALITAT;25210;AVINGUDA;45;973552506;CERVERA*
79324;F25019932;QUERALT MONTAÑOLA, ROSA;ALCARRAS;DE RONDA;25180;PASSEIG;42;973784001;ALCARRAS
79325;F25020046;GUILANYA FELIU, MIREIA ROSA;LA SEU D'URGELL;GUILLEM GRAELL;25700;AVINGUDA;16;973355891;SEU D'URGELL,LA
79326;F25020102;BOIX MARTINEZ, ANNA;SOLSONA;MOSSEN JACINT VERDAGUER;25280;CARRER;9;973483030;SOLSONES*
79327;F25020110;RIU VILALTA, MARIA;SOLSONA;DE MANRESA (LOCAL 4;25280;CARRETERA;22;973480148;SOLSONES*
79328;F25020127;MOLA ALDAVO, IGNASI;ARTESA DE SEGRE;MARIA ANZIZU;25730;AVINGUDA;31-33;973400062;ARTESA DE SEGRE*
79329;F25020134;GONZALEZ BLANCO, GLORIA;TREMP;TARRAGONA;;CARRER;19;;TREMP
79330;F25020141;GOMEZ ADRIAN, CRISTINA;ALCARRAS;MAJOR;25180;CARRER;190;;ALCARRAS
79331;F25020159;SIMO CORTIELLA, ANNA;LLEIDA;ALCALDE PORQUERAS;25005;CARRER;91;;LLEIDA 7 ONZE DE SETEMBRE
79332;F25020166;BOLAÑOS HERNANDEZ,MERCE/BERGA BOLAÑOS,ROSA;LLEIDA;ROVIRA ROURE (LOCAL 2H);25198;AVINGUDA;87;;LLEIDA 3 EIXAMPLE
79333;F25020173;ESTEVE GATNAU, GILBERT;AGRAMUNT;INSTITUTS;25310;CARRER;2;973390695;AGRAMUNT
79334;F43000018;DELGADO GARDO, MARIA PILAR;ALCANAR;FELIP PEDRELL;43530;CARRER;1;977732291;SANT CARLES DE LA RAPITA
79335;F43000025;DELGADO BOIX, JORDI;ALCANAR;GENERALITAT;43530;AVINGUDA;17;977730105;SANT CARLES DE LA RAPITA
79336;F43000032;FARRAS TOMAS, JORDI/FARRAS MAS JOSEP M;ALCOVER;REUS;43460;AVINGUDA;19;977760479;ALT CAMP-OEST *
79337;F43000040;MARTI SOLE, M CINTA;ALEIXAR L';JOAQUIM MIR;43381;AVINGUDA;43;977815150;BORGES DEL CAMP,LES*
79338;F43000057;MERCADE VOLTAS,CANDELA;ALFORJA;DE DALT;43365;PLAÇA;5;977816153;BORGES DEL CAMP,LES*
79339;F43000064;PEDROLA SEGARRA/OLIVELLA PEDROLA;AMETLLA DE MAR L';ANDREU LLAMBRIC;43500;CARRER;22;977456132;AMETLLA DE MAR,L'-EL PERELLO
79340;F43000071;ALBELLA BELTRAN,M CARME;AMPOSTA;SANTA BARBARA;43870;CARRER;30;977702613;AMPOSTA
79341;F43000089;SALOM BELTRAN, ARTUR/SALOM JOVANI,ANGELA;AMPOSTA;JUPITER;43870;CARRER;18;;AMPOSTA
79342;F43000096;FERRE PUJOL, L/FERRE PUJOL, X;AMPOSTA;DEL CANAL;43870;PASSEIG;7;977706247;AMPOSTA
79343;F43000106;ROMANCES PUJOL, CARMEN;AMPOSTA;GRAO;43870;CARRER;49;977700483;AMPOSTA
79344;F43000113;SURIOL RIBE, ANDREU;ARBOÇ L';MAJOR;43720;CARRER;22;977670009;BAIX PENEDES-INTERIOR
79345;F43000120;PALLARES POVILL, MA. TERESA;ASCO;RIU;43791;CARRER;43;977406109;FLIX*
79346;F43000138;SOLE ROIG, ELISENDA;LES BORGES DEL CAMP;MAGDALENA MARTORELL;43350;AVINGUDA;56;977816101;BORGES DEL CAMP,LES*
79347;F43000145;CURTO GONZALVO, MIREIA;BATEA;TERRA ALTA;43780;AVINGUDA;24;977430263;TERRA ALTA*
79348;F43000152;HERNANDEZ ESCRIBA, M CARME;BENISSANET;REUS;43747;CARRER;44;977407111;MORA LA NOVA-MORA D'EBRE
79349;F43000160;DALMAU ARMENJACH, MARIA;BISBAL DEL PENEDES LA;LLIBERTAT;43717;CARRER;11;977688550;VENDRELL,EL
79350;F43000177;DE MIGUEL GASOL, JOSEFINA;BRAFIM;CATALUNYA;43812;AVINGUDA;1;977620041;ALT CAMP-EST *
79351;F43000184;GRACIA CASTELLVI, CARLES XAVIER;CALAFELL;JESUS;43820;CARRER;48;977691639;CALAFELL
79352;F43000191;BESORA MALLAFRE, ANNA;CAMBRILS;CONSULAT DEL MAR;43850;CARRER;60;977360270;CAMBRILS
79353;F43000201;BARCELONA MARTI, FREDERIC;CAMBRILS;DE LA INDEPENDENCIA;43850;AVINGUDA;1;977360466;CAMBRILS
79354;F43000219;ESCODA LLOP, ORIOL;LA CANONJA;RAVAL;43110;CARRER;56;977545090;TARRAGONA 1
79355;F43000226;ESCUDER MONFORT, LLUIS;SENIA LA;RAMON I CAJAL;43560;CARRER;20;977714177;ULLDECONA
79356;F43000233;MESTRE BELLAUBI, MARIA JOSE;SENIA LA;DEL MIG;43500;CARRER;17;977713233;ULLDECONA
79357;F43000240;ROIG ALDASORO, M TERESA;CONSTANTI;MAJOR;43120;CARRER;6;977521710;CONSTANTI
79358;F43000258;TOMBAS RIBAS, ROSA M;CORNUDELLA DE MONTSANT;MAJOR;43730;CARRER;20;977821093;CORNUDELLA *
79359;F43000272;MONLLAU MAYOR,LINA;XERTA;MAJOR;43592;PLAÇA;15;977473412;TORTOSA 2-OEST*
79360;F43000297;ROVIRA MINGUELLA, DAVID;ESPLUGA DE FRANCOLI L';CAÑELLAS;43440;PASSEIG;15;977870031;MONTBLANC*
79361;F43000307;CORTIELLA GARRETA,MA. CARME;FALSET;QUARTERA;43730;PLAÇA;40;977830037;FALSET*
79362;F43000314;COMPTE RAMISA, MONTSERRAT;FALSET;MIQUEL BARCELO;43730;CARRER;16;977830914;FALSET*
79363;F43000321;BARBERO PAMIES, PILAR;FLIX;SANT JORDI;43750;CARRER;19;977410529;FLIX*
79364;F43000339;BARBERO PAMIES, AMELIA;FLIX;MAJOR;43750;CARRER;6;977410129;FLIX*
79365;F43000346;RUIZ FELEZ, CARLOS PABLO;GANDESA;MAJOR;43780;CARRER;15;977420069;TERRA ALTA*
79366;F43000353;PESET BOSCH, TOMAS;GALERA,LA;SANT LLORENÇ;43515;CARRER;47;977718329;AMPOSTA
79367;F43000360;VILADRICH MAYOR, NEUS;GINESTAR;ESGLESIA;43748;CARRER;6;977409047;MORA LA NOVA-MORA D'EBRE
79368;F43000378;FERRAS BOIX, JOAQUIM/FERRAS PRATS, JOAQUIM;HORTA DE SANT JOAN;NAVARRA;43596;CARRER;8;977435016;TERRA ALTA*
79369;F43000385;PIQUE MONTEVERDE, M MAGDALENA;MARÇA;MESTRE ARNAU;43730;CARRER;19;977178320;FALSET*
79370;F43000392;FELIP SANCHEZ, JAUME;MONTBLANC;MAJOR;43400;CARRER;60;977860167;MONTBLANC*
79371;F43000402;SANCHEZ FARRE, ANNA MARIA;MONTBLANC;BATLLE DIONIS MESTRE;43400;CARRER;1;977860020;MONTBLANC*
79372;F43000427;GUILLEN GIBERT, EVA MARIA;MONT-ROIG DEL CAMP;RIBA I MESTRE;43300;CARRER;11;977837702;MONT-ROIG DEL CAMP
79373;F43000434;MOLINA DIAZ, JUAN CARLOS/BENGOCHEA PRIETO,ANA;MORA D'EBRE;COMARQUES CATALANES;43740;AVINGUDA;57;977400115;MORA LA NOVA-MORA D'EBRE
79374;F43000441;NOGUES HOMEDES,MC/VECIANA NOGUES,A;MORA LA NOVA;MAJOR;43770;CARRER;17;977400368;MORA LA NOVA-MORA D'EBRE
79375;F43000459;PALAU TORRES, PAU;MORELL EL;SANT PLACID;43760;CARRER;2;977840659;MORELL,EL
79376;F43000466;CEDO RIGALT, M ROSA/CEDO VENDRELL, ROSA;EL PERELLO;PRIM;43519;CARRER;9;977490047;AMETLLA DE MAR,L'-EL PERELLO
79377;F43000473;ROCAMORA BATALLA, MONTSERRAT;PLA DE SANTA MARIA EL;RERIA;43810;CARRER;4;977630030;ALT CAMP-EST *
79378;F43000480;BRU FRANCESCH, JOSEP;REUS;SANT JOAN;43201;CARRER;15;977315859;REUS 1
79379;F43000498;CAVALLE VALLVERDU, JORDI;REUS;RAVAL DE JESUS;43201;CARRER;48;977310657;REUS 1
79380;F43000508;FERRUS MUNTANE, MARGARITA;REUS;RAVAL DE JESUS;43201;CARRER;1;977342237;REUS 1
79381;F43000515;GISPERT VOLTAS, RAFAEL M;REUS;RAVAL MARTI FOLGUERA;43201;CARRER;51;977310478;REUS 1
79382;F43000522;ESTEVE TARRAGO, SILVIA;REUS;MILA I FONTANALS;43205;CARRER;2;977754171;REUS 5
79383;F43000547;PIQUE MONTEVERDE, JOAQUIM/PIQUE CALAFELL, TANIA;REUS;MERCADAL;43201;PLAÇA;8;977342880;REUS 1
79384;F43000554;FELIU LLOVERA, ERNEST;REUS;AMPLE;43202;CARRER;38;977314062;REUS 3
79385;F43000561;MARINE GRAU, MONICA;REUS;RAVAL DE SANTA ANNA;43201;CARRER;2;977302615;REUS 1
79386;F43000579;ORNOSA GISPERT, MARIA TERESA;REUS;RAVAL DE SANTA ANNA;43201;CARRER;58;977303018;REUS 1
79387;F43000586;SANS PORTA, PAU;REUS;LLOVERA;43201;CARRER;47;977341943;REUS 1
79388;F43000603;VALLVERDU MALDONADO, JOSE RAMON;REUS;CASTELL;43201;PLAÇA;8;977770830;REUS 1
79389;F43000610;LOKHMATOVA, GALYNA;RIBA LA;RAVAL;43450;CARRER;S/N;977860126;ALT CAMP-OEST *
79390;F43000628;PUIG VILAS, MONTSERRAT;RIBA-ROJA D'EBRE;ESGLESIA;43790;PLAÇA;8;977416105;FLIX*
79391;F43000635;ROBUSTE MATEU, RAMON;RIUDOMS;DR. FLEMING;43330;CARRER;1;977768047;RIUDOMS
79392;F43000642;CUARTIELLA SALES/GUIMERA SALOM;ROQUETES;MAJOR;43520;CARRER;12;977500929;TORTOSA 2-OEST*
